product,field,platform,location,homepage,establish_time,round,project_status,status,tags,description,contact,leadership,logo_url,url,company_name,brief_intro
Kao！烤肉饭,生活消费,平台：WEB,坐标：北京市,官网：ilovekao.com,成立时间：2015-05,"不详,2000万,人民币,融资完成",立即认领,运营状态：正在运营,媒体O2O/本地生活,北京烤靠考餐饮管理有限公司成立于2015年03月，旗下品牌有“Kao！烤肉饭”，2015年5月，计划“kao!烤肉饭”网络订餐微信公众平台”正式网络运营。作为以O2O为基础的手机应用，集社交、媒体、微信支付三大功能，快速连接线下客户与移动端的信息交换，实现品牌、商户和消费群之间的互动，开启“流量+粉丝+客服+推广”。,,,http://pic2.pedaily.cn/newseed/project/201607/20160722093913100.jpg,http://www.newseed.cn/project/52417,北京烤靠考餐饮管理有限公司,北京烤靠考餐饮管理有限公司成立于2015年03月，旗下品牌有“Kao！烤肉饭”，2015年5月，计划“kao!烤肉饭”网络订餐微信公众平台”正式网络运营。作为以O2O为基础的手机应用，集社交、媒体、微信支付三大功能，快速连接线下客户与移动端的信息交换，实现品牌、商户和消费群之间的互动，开启“流量+粉丝+客服+推广”。
Kandou Bus,硬件,平台：WEB,坐标：瑞士,官网：www.kandou.com,成立时间：2011,"不详,1500万,美元,融资完成",立即认领,运营状态：正在运营,,KandouBus创立于2011年，总部位于瑞士洛桑，公司致力于发展高性能、低能耗的SerDes相关技术。目前，产业都想获得高品质的信息，所以对于串行链路带宽的需求在不断增加。KandouBus研发了一种独特的方法用于串行链路设计，能够在给定物理通信链路条件下增加比特率和覆盖面，并且能够降低功耗。,,,http://pic2.pedaily.cn/newseed/project/201607/20160726112457156.jpg,http://www.newseed.cn/project/52533,Kandou Bus,Kandou Bus创立于2011年，总部位于瑞士洛桑，公司致力于发展高性能、低能耗的SerDes相关技术。目前，产业都想获得高品质的信息，所以对于串行链路带宽的需求在不断增加。Kandou Bus研发了一种独特的方法用于串行链路设计，能够在给定物理通信链路条件下增加比特率和覆盖面，并且能够降低功耗。
Entera Bio,医疗健康,平台：WEB,坐标：以色列,官网：enterabio.com,成立时间：不详,"不详,750万,美元,融资完成",立即认领,运营状态：正在运营,,EnteraBio是DNABiomedicalSolutionsLtd.的子公司，公司致力于开发口服药物，以取代注射剂和静脉注射。公司开发的先导药物是用于治疗甲状旁腺功能减退症，EnteraBio方面认为公司之前开发的用于治疗骨质疏松症的口服药物应该能够对甲状旁腺功能减退症状有效。于是在现有治疗骨质疏松症药物的基础之上，公司又研发新的技术来实现药物口服的方式，最终生成药物PHT。,,,http://pic2.pedaily.cn/newseed/project/201607/20160725163645256.jpg,http://www.newseed.cn/project/52495,Entera Bio,Entera Bio是DNA Biomedical Solutions Ltd. 的子公司，公司致力于开发口服药物，以取代注射剂和静脉注射。公司开发的先导药物是用于治疗甲状旁腺功能减退症，Entera Bio方面认为公司之前开发的用于治疗骨质疏松症的口服药物应该能够对甲状旁腺功能减退症状有效。于是在现有治疗骨质疏松症药物的基础之上，公司又研发新的技术来实现药物口服的方式，最终生成药物 PHT。
新浪阅读,文化娱乐,平台：WEB,坐标：北京市,官网：book.weibo.com,成立时间：不详,"不详,3.5亿,人民币,融资完成",立即认领,运营状态：正在运营,阅读办公软件互联网同性交友,新浪阅读是一家集软件技术开发、互联网运营推广、数字阅读版权运营与发行为一体的综合性企业，旗下有微博读书、新浪读书、微博写书、微书店等业务品牌。新浪阅读承载了图书作品的数字在线阅读、宣发，同时基于微博平台，拥有强大的IP采集、宣发、粉丝运营能力，与公司在IP业务方面具有战略协同性。,,,http://pic2.pedaily.cn/newseed/project/201609/20160902164243684.jpg,http://www.newseed.cn/project/53671,北京新浪阅读信息技术有限公司,新浪阅读成立于2010年1月21日，是一家集软件技术开发、互联网运营推广、数字阅读版权运营与发行为一体的综合性企业，公司致力于打造中国优良的互动社区阅读平台。
时代智囊,教育培训,平台：WEB,坐标：济南市,官网：www.sdzn.com,成立时间：2002,"不详,5000万,人民币,融资完成",立即认领,运营状态：正在运营,大数据,时代智囊的产品主要以知识图谱为支撑，通过智能诊断大数据分析、精确数据报告、个人精确点分析等。基于学科知识地图的场景应用形成了全过程数据，通过分析个人全过程数据、智能诊断形成个人知识图谱报告，借用自适应机器学习技术推送学习路线图与个性化课程包，让学生实现了按需教育与个性化学习。,,,http://pic2.pedaily.cn/newseed/project/201609/20160913152321311.jpg,http://www.newseed.cn/project/53906,济南时代智囊网络技术有限公司,济南时代智囊网络技术有限公司成立于2002年，2014年涉足在线教育，以“基于智能诊断，连接资源与人，打造K12教育生态圈”为目标，时代智囊的产品中心主要有“未来课堂”和“辅助线”在线教育平台等，解决方案以互联网在线教育平台、未来课堂方案、录播解决方案三种为主。
实习管家,信息技术,平台：WEB,坐标：北京市,官网：www.shixiguanjia.com,成立时间：2016-09-01,"不详,100万,人民币,需要融资",约谈,运营状态：正在运营,,一个真实靠谱的大学生实习与兼职平台。企业全部是经过3_5道关口验证的真实企业，学生也是经过验证的真实学生，提高精准度，减少学生被骗。招聘兼职实行先付款后用工的保障机制。校园招聘，学生红包，实习公寓，集体团建……,聂征军,,http://api.newseed.cn/upload/user/namecard/201609/17083623093.jpg,http://www.newseed.cn/project/53931,N/A,
创客猫,,平台：WEB,坐标：厦门市,官网：www.chuangkem.com,成立时间：2015-08,"不详,金额未透露,融资完成",立即认领,运营状态：正在运营,媒体互联网,创客猫成立于2015年8月，是深圳因子科技有限公司旗下关注创客成长的互联网新媒体平台，专注于成为创客的亲密伙伴。创客猫目前运营中心设在厦门，在北京、上海、深圳、广州均有分部，致力于帮助二线城市创业者对接一线创投资源，同时帮助二线城市的创业者更好地曝光、包装，提升影响力。,,,http://pic2.pedaily.cn/newseed/project/201609/20160919155812513.jpg,http://www.newseed.cn/project/53989,深圳因子科技有限公司,创客猫成立于2015年8月，是深圳因子科技有限公司旗下关注创客成长的互联网新媒体平台，专注于成为创客的亲密伙伴。创客猫目前运营中心设在厦门，在北京、上海、深圳、广州均有分部，致力于帮助二线城市创业者对接一线创投资源，同时帮助二线城市的创业者更好地曝光、包装，提升影响力。
希元生物,医疗健康,平台：其他,坐标：上海市,官网：不详,成立时间：不详,"不详,3000万,人民币,融资完成",立即认领,运营状态：不详,生物技术,上海希元生物技术有限公司成立于2005年。公司致力于抗肿瘤药品的研发、产业化经营。目前希元公司已成功开展了抗癌药物“重组人肿瘤靶向基因-病毒（ZD55-IL-24）注射液”的临床前研究；同时还有多个抗癌专利产品在进行临床前期的研发。,,,http://pic2.pedaily.cn/newseed/project/201609/20160920175947126.png,http://www.newseed.cn/project/54008,上海希元生物技术有限公司,希元生物是一家致力于抗肿瘤药品的研发、产业化经营的医药企业，开展了抗癌药物“重组人肿瘤靶向基因-病毒（ZD55-IL-24）注射液”的临床前研究。
小鸟闪送,信息技术,平台：移动应用,坐标：衡水市,官网：zhongguoxiaocheng.com/index.html,成立时间：2016-06-20,"不详,1000万,人民币,需要融资",约谈,运营状态：正在运营,同城配送能源环保移动互联网互联网,小鸟闪送服务提倡高效、快捷、环保的物品递送方式，是中国第一家为用户提供在线下单移动互联网平台；基于智能交通与快件递送分享理念，致力于为广大用户、企业及高端商务人群打造高效、便捷、安全的加急件和私人物品专人直送服务。小鸟闪送致力于通过高效的送达服务，为用户创造更便捷、更贴心的商务、生活新体验。创造了同城限时速递的全新商业模式，形成了令用户尖叫的递送服务体验模式。当用户有快递需求时，可以通过手机APP快捷下单，最近的配送员会在线快速响应抢单，并在46秒内接单，专人直送到目的地，30分钟左右送达，创造了中国速递服务的新模式与新纪录。,小鸟闪送,,http://pic2.pedaily.cn/newseed/project/201609/20160926163047125.jpg,http://www.newseed.cn/project/54060,N/A,
Coda Payments,房产金融,平台：WEB,坐标：新加坡,官网：www.codapay.com,成立时间：2011,"不详,200万,美元,融资完成",立即认领,运营状态：正在运营,消费电子游戏硬件互联网,CodaPayments创立于2011年，总部位于新加坡，公司为一些大型的互联网公司（包括百度、华为和UCWEB等）提供服务，通过创建除信用卡之外的其他支付渠道（包括运营商直接扣费、银行、便利店终端机现金支付、电子钱包和游戏卡等）网络为消费者提供一个便利的支付渠道。,,,http://pic2.pedaily.cn/newseed/project/201608/20160825140908290.jpg,http://www.newseed.cn/project/53441,Coda Payments,Coda Payments创立于2011年，总部位于新加坡，公司为一些大型的互联网公司（包括百度、华为和UCWEB 等）提供服务，通过创建除信用卡之外的其他支付渠道（包括运营商直接扣费、银行、便利店终端机现金支付、电子钱包和游戏卡等）网络为消费者提供一个便利的支付渠道。
好哥哥线上赛,游戏体育,平台：WEB,坐标：中国,官网：www.haogegebisai.com,成立时间：不详,"不详,300万,人民币,融资完成",立即认领,运营状态：正在运营,赛事运营/经纪,好哥哥线上赛做的就是一套线上赛事的SaaS系统。玩家通过他们可以很方便地完成线上的报名，约战，请裁判的所有过程。,,,http://pic2.pedaily.cn/newseed/project/201608/20160826152755778.jpg,http://www.newseed.cn/project/53503,好哥哥线上赛,好哥哥线上赛做的就是一套线上赛事的 SaaS 系统。玩家通过他们可以很方便地完成线上的报名，约战，请裁判的所有过程。
Panopto,文化娱乐,平台：WEB,坐标：美国,官网：www.panopto.com,成立时间：2007,"不详,4280万,美元,融资完成",立即认领,运营状态：正在运营,视频媒体图像视频直播,Panopto创立于2007年，总部位于西雅图，致力于创建一个视频内容管理、录制和流媒体直播技术平台，帮助多个组织机构来采集和管理他们的视频资源。,,,http://pic2.pedaily.cn/newseed/project/201608/20160826110932620.jpg,http://www.newseed.cn/project/53491,Panopto,Panopto创立于2007年，总部位于西雅图，致力于创建一个视频内容管理、录制和流媒体直播技术平台，帮助多个组织机构来采集和管理他们的视频资源。
